measurement_date,station_id,station_name,city,state,county,latitude,longitude,elevation_m,pollutant_code,pollutant_name,measurement_value,unit_of_measure,aqi_value,aqi_category,data_source,method,quality_flag,certified
2026-05-21,40-109-0101,OKC North Monitor,Oklahoma City,OK,Oklahoma County,35.4676,-97.5164,366,PM2.5,Fine Particulate Matter,12.443,µg/m³,67,Moderate,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2026-05-21,40-109-0101,OKC North Monitor,Oklahoma City,OK,Oklahoma County,35.4676,-97.5164,366,PM10,Coarse Particulate Matter,11.952,µg/m³,32,Good,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2026-05-21,40-109-0101,OKC North Monitor,Oklahoma City,OK,Oklahoma County,35.4676,-97.5164,366,O3,Ozone,54.834,ppb,72,Moderate,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2026-05-21,40-109-0101,OKC North Monitor,Oklahoma City,OK,Oklahoma County,35.4676,-97.5164,366,NO2,Nitrogen Dioxide,6.069,ppb,21,Good,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2026-05-21,40-109-0101,OKC North Monitor,Oklahoma City,OK,Oklahoma County,35.4676,-97.5164,366,SO2,Sulfur Dioxide,2.804,ppb,66,Moderate,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2026-05-21,40-109-0101,OKC North Monitor,Oklahoma City,OK,Oklahoma County,35.4676,-97.5164,366,CO,Carbon Monoxide,0.814,ppm,96,Moderate,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2026-05-22,40-109-0101,OKC North Monitor,Oklahoma City,OK,Oklahoma County,35.4676,-97.5164,366,PM2.5,Fine Particulate Matter,5.139,µg/m³,27,Good,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2026-05-22,40-109-0101,OKC North Monitor,Oklahoma City,OK,Oklahoma County,35.4676,-97.5164,366,PM10,Coarse Particulate Matter,14.423,µg/m³,38,Good,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2026-05-22,40-109-0101,OKC North Monitor,Oklahoma City,OK,Oklahoma County,35.4676,-97.5164,366,O3,Ozone,39.196,ppb,51,Moderate,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2026-05-22,40-109-0101,OKC North Monitor,Oklahoma City,OK,Oklahoma County,35.4676,-97.5164,366,NO2,Nitrogen Dioxide,11.28,ppb,39,Good,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2026-05-22,40-109-0101,OKC North Monitor,Oklahoma City,OK,Oklahoma County,35.4676,-97.5164,366,SO2,Sulfur Dioxide,0.239,ppb,5,Good,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2026-05-22,40-109-0101,OKC North Monitor,Oklahoma City,OK,Oklahoma County,35.4676,-97.5164,366,CO,Carbon Monoxide,0.432,ppm,51,Moderate,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2026-05-23,40-109-0101,OKC North Monitor,Oklahoma City,OK,Oklahoma County,35.4676,-97.5164,366,PM2.5,Fine Particulate Matter,4.845,µg/m³,26,Good,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2026-05-23,40-109-0101,OKC North Monitor,Oklahoma City,OK,Oklahoma County,35.4676,-97.5164,366,PM10,Coarse Particulate Matter,21.91,µg/m³,59,Moderate,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2026-05-23,40-109-0101,OKC North Monitor,Oklahoma City,OK,Oklahoma County,35.4676,-97.5164,366,O3,Ozone,26.967,ppb,35,Good,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2026-05-23,40-109-0101,OKC North Monitor,Oklahoma City,OK,Oklahoma County,35.4676,-97.5164,366,NO2,Nitrogen Dioxide,23.19,ppb,81,Moderate,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2026-05-23,40-109-0101,OKC North Monitor,Oklahoma City,OK,Oklahoma County,35.4676,-97.5164,366,SO2,Sulfur Dioxide,1.16,ppb,27,Good,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2026-05-23,40-109-0101,OKC North Monitor,Oklahoma City,OK,Oklahoma County,35.4676,-97.5164,366,CO,Carbon Monoxide,0.362,ppm,43,Good,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2026-05-24,40-109-0101,OKC North Monitor,Oklahoma City,OK,Oklahoma County,35.4676,-97.5164,366,PM2.5,Fine Particulate Matter,12.535,µg/m³,68,Moderate,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2026-05-24,40-109-0101,OKC North Monitor,Oklahoma City,OK,Oklahoma County,35.4676,-97.5164,366,PM10,Coarse Particulate Matter,9.638,µg/m³,26,Good,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2026-05-24,40-109-0101,OKC North Monitor,Oklahoma City,OK,Oklahoma County,35.4676,-97.5164,366,O3,Ozone,40.73,ppb,53,Moderate,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2026-05-24,40-109-0101,OKC North Monitor,Oklahoma City,OK,Oklahoma County,35.4676,-97.5164,366,NO2,Nitrogen Dioxide,21.781,ppb,76,Moderate,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2026-05-24,40-109-0101,OKC North Monitor,Oklahoma City,OK,Oklahoma County,35.4676,-97.5164,366,SO2,Sulfur Dioxide,0.171,ppb,4,Good,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2026-05-24,40-109-0101,OKC North Monitor,Oklahoma City,OK,Oklahoma County,35.4676,-97.5164,366,CO,Carbon Monoxide,0.453,ppm,53,Moderate,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2026-05-25,40-109-0101,OKC North Monitor,Oklahoma City,OK,Oklahoma County,35.4676,-97.5164,366,PM2.5,Fine Particulate Matter,10.266,µg/m³,55,Moderate,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2026-05-25,40-109-0101,OKC North Monitor,Oklahoma City,OK,Oklahoma County,35.4676,-97.5164,366,PM10,Coarse Particulate Matter,24.129,µg/m³,65,Moderate,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2026-05-25,40-109-0101,OKC North Monitor,Oklahoma City,OK,Oklahoma County,35.4676,-97.5164,366,O3,Ozone,23.157,ppb,30,Good,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2026-05-25,40-109-0101,OKC North Monitor,Oklahoma City,OK,Oklahoma County,35.4676,-97.5164,366,NO2,Nitrogen Dioxide,6.541,ppb,23,Good,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2026-05-25,40-109-0101,OKC North Monitor,Oklahoma City,OK,Oklahoma County,35.4676,-97.5164,366,SO2,Sulfur Dioxide,2.726,ppb,64,Moderate,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2026-05-25,40-109-0101,OKC North Monitor,Oklahoma City,OK,Oklahoma County,35.4676,-97.5164,366,CO,Carbon Monoxide,0.473,ppm,56,Moderate,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2026-05-26,40-109-0101,OKC North Monitor,Oklahoma City,OK,Oklahoma County,35.4676,-97.5164,366,PM2.5,Fine Particulate Matter,10.227,µg/m³,55,Moderate,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2026-05-26,40-109-0101,OKC North Monitor,Oklahoma City,OK,Oklahoma County,35.4676,-97.5164,366,PM10,Coarse Particulate Matter,20.994,µg/m³,56,Moderate,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2026-05-26,40-109-0101,OKC North Monitor,Oklahoma City,OK,Oklahoma County,35.4676,-97.5164,366,O3,Ozone,29.84,ppb,39,Good,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2026-05-26,40-109-0101,OKC North Monitor,Oklahoma City,OK,Oklahoma County,35.4676,-97.5164,366,NO2,Nitrogen Dioxide,15.547,ppb,54,Moderate,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2026-05-26,40-109-0101,OKC North Monitor,Oklahoma City,OK,Oklahoma County,35.4676,-97.5164,366,SO2,Sulfur Dioxide,2.452,ppb,58,Moderate,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2026-05-26,40-109-0101,OKC North Monitor,Oklahoma City,OK,Oklahoma County,35.4676,-97.5164,366,CO,Carbon Monoxide,0.291,ppm,34,Good,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2026-05-27,40-109-0101,OKC North Monitor,Oklahoma City,OK,Oklahoma County,35.4676,-97.5164,366,PM2.5,Fine Particulate Matter,16.85,µg/m³,91,Moderate,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2026-05-27,40-109-0101,OKC North Monitor,Oklahoma City,OK,Oklahoma County,35.4676,-97.5164,366,PM10,Coarse Particulate Matter,21.912,µg/m³,59,Moderate,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2026-05-27,40-109-0101,OKC North Monitor,Oklahoma City,OK,Oklahoma County,35.4676,-97.5164,366,O3,Ozone,23.704,ppb,31,Good,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2026-05-27,40-109-0101,OKC North Monitor,Oklahoma City,OK,Oklahoma County,35.4676,-97.5164,366,NO2,Nitrogen Dioxide,18.008,ppb,63,Moderate,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2026-05-27,40-109-0101,OKC North Monitor,Oklahoma City,OK,Oklahoma County,35.4676,-97.5164,366,SO2,Sulfur Dioxide,0.93,ppb,22,Good,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2026-05-27,40-109-0101,OKC North Monitor,Oklahoma City,OK,Oklahoma County,35.4676,-97.5164,366,CO,Carbon Monoxide,0.562,ppm,66,Moderate,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2026-05-28,40-109-0101,OKC North Monitor,Oklahoma City,OK,Oklahoma County,35.4676,-97.5164,366,PM2.5,Fine Particulate Matter,13.95,µg/m³,75,Moderate,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2026-05-28,40-109-0101,OKC North Monitor,Oklahoma City,OK,Oklahoma County,35.4676,-97.5164,366,PM10,Coarse Particulate Matter,12.591,µg/m³,34,Good,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2026-05-28,40-109-0101,OKC North Monitor,Oklahoma City,OK,Oklahoma County,35.4676,-97.5164,366,O3,Ozone,49.561,ppb,65,Moderate,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2026-05-28,40-109-0101,OKC North Monitor,Oklahoma City,OK,Oklahoma County,35.4676,-97.5164,366,NO2,Nitrogen Dioxide,16.594,ppb,58,Moderate,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2026-05-28,40-109-0101,OKC North Monitor,Oklahoma City,OK,Oklahoma County,35.4676,-97.5164,366,SO2,Sulfur Dioxide,3.086,ppb,73,Moderate,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2026-05-28,40-109-0101,OKC North Monitor,Oklahoma City,OK,Oklahoma County,35.4676,-97.5164,366,CO,Carbon Monoxide,0.761,ppm,90,Moderate,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2026-05-29,40-109-0101,OKC North Monitor,Oklahoma City,OK,Oklahoma County,35.4676,-97.5164,366,PM2.5,Fine Particulate Matter,8.194,µg/m³,44,Good,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2026-05-29,40-109-0101,OKC North Monitor,Oklahoma City,OK,Oklahoma County,35.4676,-97.5164,366,PM10,Coarse Particulate Matter,13.073,µg/m³,35,Good,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2026-05-29,40-109-0101,OKC North Monitor,Oklahoma City,OK,Oklahoma County,35.4676,-97.5164,366,O3,Ozone,27.326,ppb,35,Good,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2026-05-29,40-109-0101,OKC North Monitor,Oklahoma City,OK,Oklahoma County,35.4676,-97.5164,366,NO2,Nitrogen Dioxide,9.468,ppb,33,Good,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2026-05-29,40-109-0101,OKC North Monitor,Oklahoma City,OK,Oklahoma County,35.4676,-97.5164,366,SO2,Sulfur Dioxide,2.007,ppb,47,Good,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2026-05-29,40-109-0101,OKC North Monitor,Oklahoma City,OK,Oklahoma County,35.4676,-97.5164,366,CO,Carbon Monoxide,0.481,ppm,57,Moderate,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2026-05-30,40-109-0101,OKC North Monitor,Oklahoma City,OK,Oklahoma County,35.4676,-97.5164,366,PM2.5,Fine Particulate Matter,10.334,µg/m³,56,Moderate,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2026-05-30,40-109-0101,OKC North Monitor,Oklahoma City,OK,Oklahoma County,35.4676,-97.5164,366,PM10,Coarse Particulate Matter,24.456,µg/m³,66,Moderate,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2026-05-30,40-109-0101,OKC North Monitor,Oklahoma City,OK,Oklahoma County,35.4676,-97.5164,366,O3,Ozone,38.156,ppb,50,Good,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2026-05-30,40-109-0101,OKC North Monitor,Oklahoma City,OK,Oklahoma County,35.4676,-97.5164,366,NO2,Nitrogen Dioxide,22.63,ppb,79,Moderate,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2026-05-30,40-109-0101,OKC North Monitor,Oklahoma City,OK,Oklahoma County,35.4676,-97.5164,366,SO2,Sulfur Dioxide,1.782,ppb,42,Good,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2026-05-30,40-109-0101,OKC North Monitor,Oklahoma City,OK,Oklahoma County,35.4676,-97.5164,366,CO,Carbon Monoxide,0.91,ppm,108,Unhealthy for Sensitive Groups,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2026-05-31,40-109-0101,OKC North Monitor,Oklahoma City,OK,Oklahoma County,35.4676,-97.5164,366,PM2.5,Fine Particulate Matter,11.765,µg/m³,63,Moderate,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2026-05-31,40-109-0101,OKC North Monitor,Oklahoma City,OK,Oklahoma County,35.4676,-97.5164,366,PM10,Coarse Particulate Matter,12.328,µg/m³,33,Good,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2026-05-31,40-109-0101,OKC North Monitor,Oklahoma City,OK,Oklahoma County,35.4676,-97.5164,366,O3,Ozone,25.149,ppb,33,Good,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2026-05-31,40-109-0101,OKC North Monitor,Oklahoma City,OK,Oklahoma County,35.4676,-97.5164,366,NO2,Nitrogen Dioxide,16.998,ppb,59,Moderate,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2026-05-31,40-109-0101,OKC North Monitor,Oklahoma City,OK,Oklahoma County,35.4676,-97.5164,366,SO2,Sulfur Dioxide,1.832,ppb,43,Good,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2026-05-31,40-109-0101,OKC North Monitor,Oklahoma City,OK,Oklahoma County,35.4676,-97.5164,366,CO,Carbon Monoxide,0.549,ppm,65,Moderate,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
